Price,Date,Adj Close,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
610,2010-04-07,37.08005905151367,62.184391021728516,62.43751525878906,60.24376678466797,60.24376678466797,3932498
611,2010-04-08,37.281307220458984,62.521888732910156,63.506263732910156,60.834388732910156,63.00001525878906,4525961
612,2010-04-09,36.77818298339844,61.678138732910156,62.69063949584961,61.481266021728516,62.55001449584961,2218499
613,2010-04-12,36.375675201416016,61.00313949584961,62.15626525878906,60.80626678466797,61.36876678466797,854787
614,2010-04-13,36.14088821411133,60.60939025878906,61.42501449584961,60.412513732910156,60.46876525878906,1196945
615,2010-04-15,36.107357025146484,60.553138732910156,61.256263732910156,60.356266021728516,61.03126525878906,1834504
616,2010-04-16,36.19120407104492,60.693763732910156,60.86251449584961,60.24376678466797,60.356266021728516,3410045
617,2010-04-19,36.07380676269531,60.496891021728516,60.693763732910156,59.90626525878906,60.412513732910156,1997149
618,2010-04-20,36.207977294921875,60.72188949584961,61.22814178466797,59.93438720703125,60.46876525878906,2663183
619,2010-04-21,36.912349700927734,61.903141021728516,62.55001449584961,60.693763732910156,60.75001525878906,4408329
620,2010-04-22,36.44276428222656,61.115638732910156,62.803138732910156,60.52501678466797,61.70626449584961,3257926
621,2010-04-23,36.77818298339844,61.678138732910156,61.87501525878906,60.975013732910156,61.31251525878906,1225052
622,2010-04-26,37.02973937988281,62.100013732910156,62.63439178466797,61.70626449584961,61.87501525878906,1204934
623,2010-04-27,37.96890640258789,63.67501449584961,64.49063873291016,61.93126678466797,62.01564025878906,11718037
624,2010-04-28,38.539100646972656,64.63126373291016,67.78126525878906,60.80626678466797,63.28126525878906,8993805
625,2010-04-29,37.0465202331543,62.12813949584961,64.06876373291016,61.65001678466797,64.06876373291016,5294606
626,2010-04-30,36.912349700927734,61.903141021728516,62.71876525878906,61.762516021728516,62.71876525878906,1318467
627,2010-05-03,36.677555084228516,61.50939178466797,61.84688949584961,61.36876678466797,61.84688949584961,1557313
628,2010-05-04,36.05704116821289,60.46876525878906,61.84688949584961,60.271888732910156,61.537513732910156,1045708
629,2010-05-05,35.97319030761719,60.32814025878906,60.58126449584961,59.73751449584961,60.18751525878906,1404451
630,2010-05-06,35.805477142333984,60.04689025878906,60.46876525878906,59.287513732910156,59.90626525878906,1322298
631,2010-05-07,35.55391311645508,59.62501525878906,60.04689025878906,59.09063720703125,59.34376525878906,5243780
632,2010-05-10,36.25829315185547,60.80626678466797,61.115638732910156,59.73751449584961,59.79376220703125,1121466
633,2010-05-11,35.805477142333984,60.04689025878906,61.256263732910156,59.87813949584961,61.256263732910156,838559
634,2010-05-12,35.839012145996094,60.10314178466797,60.553138732910156,59.6812629699707,60.52501678466797,1266616
635,2010-05-13,36.34214782714844,60.94689178466797,61.08751678466797,59.90626525878906,60.46876525878906,1612426
636,2010-05-14,35.63777542114258,59.76564025878906,60.975013732910156,59.34376525878906,60.32814025878906,1711958
637,2010-05-17,34.76569747924805,58.303138732910156,59.568763732910156,57.96563720703125,59.06251525878906,1851642
638,2010-05-18,34.88309097290039,58.50001525878906,59.03438949584961,57.9937629699707,59.03438949584961,1361316
639,2010-05-19,34.447052001953125,57.76876449584961,58.50001525878906,57.4312629699707,58.50001525878906,2450689
640,2010-05-20,34.91663360595703,58.5562629699707,58.8375129699707,56.95314025878906,57.51564025878906,2116627
641,2010-05-21,34.66506576538086,58.1343879699707,58.61251449584961,56.4468879699707,56.896888732910156,1432024
642,2010-05-24,34.46382522583008,57.79689025878906,58.52813720703125,57.4312629699707,58.2750129699707,3809046
643,2010-05-25,33.84330368041992,56.756263732910156,57.51564025878906,56.27813720703125,57.37501525878906,2621138
644,2010-05-26,34.61476135253906,58.05001449584961,58.50001525878906,57.600013732910156,57.881263732910156,1674436
645,2010-05-27,33.99424743652344,57.0093879699707,58.78126525878906,56.36251449584961,58.78126525878906,4522469
646,2010-05-28,34.56443405151367,57.96563720703125,58.443763732910156,57.0093879699707,57.0093879699707,1223573
647,2010-05-31,34.64828872680664,58.10626220703125,58.303138732910156,57.459388732910156,58.07814025878906,3962642
648,2010-06-01,34.89986038208008,58.52813720703125,59.06251525878906,57.8531379699707,59.06251525878906,2173677
649,2010-06-02,35.01726150512695,58.725013732910156,58.865638732910156,57.93751525878906,58.725013732910156,1067731
650,2010-06-03,35.41975021362305,59.4000129699707,59.59688949584961,58.725013732910156,59.006263732910156,855327
651,2010-06-04,35.470062255859375,59.48439025878906,59.709388732910156,58.95001220703125,59.62501525878906,730766
652,2010-06-07,35.03403091430664,58.75313949584961,59.03438949584961,57.37501525878906,58.725013732910156,1110289
653,2010-06-08,34.56443405151367,57.96563720703125,59.06251525878906,57.740638732910156,58.75313949584961,1369731
654,2010-06-09,34.363189697265625,57.62813949584961,58.4156379699707,57.459388732910156,57.96563720703125,2036943
655,2010-06-10,34.19548797607422,57.34688949584961,58.33126449584961,57.09376525878906,57.82501220703125,2079894
656,2010-06-11,34.011009216308594,57.037513732910156,57.93751525878906,56.92501449584961,57.65626525878906,1791437
657,2010-06-14,34.56443405151367,57.96563720703125,58.1343879699707,57.20626449584961,57.90938949584961,1700881
658,2010-06-15,34.64828872680664,58.10626220703125,58.21876525878906,57.65626525878906,57.9937629699707,1047592
659,2010-06-16,34.43027877807617,57.740638732910156,58.61251449584961,57.600013732910156,58.10626220703125,1289944
660,2010-06-17,34.49735641479492,57.8531379699707,58.1343879699707,57.51564025878906,57.740638732910156,662067
661,2010-06-18,34.49735641479492,57.8531379699707,58.443763732910156,57.318763732910156,57.7125129699707,1111519
662,2010-06-21,34.68184280395508,58.162513732910156,58.35939025878906,57.8531379699707,58.05001449584961,1131800
663,2010-06-22,34.41350173950195,57.7125129699707,58.35939025878906,57.4312629699707,58.21876525878906,1139377
664,2010-06-23,34.312889099121094,57.54376220703125,57.8531379699707,57.318763732910156,57.37501525878906,1355354
665,2010-06-24,34.02778625488281,57.06563949584961,57.82501220703125,56.81251525878906,57.4312629699707,2329371
666,2010-06-25,33.99424743652344,57.0093879699707,57.48751449584961,56.756263732910156,56.8687629699707,1672844
667,2010-06-28,34.631526947021484,58.07814025878906,58.35939025878906,57.037513732910156,57.037513732910156,2401306
668,2010-06-29,34.3967399597168,57.68438720703125,58.92189025878906,57.4312629699707,58.35939025878906,1542276
669,2010-06-30,34.91663360595703,58.5562629699707,58.78126525878906,57.1500129699707,57.37501525878906,2708253
670,2010-07-01,34.631526947021484,58.07814025878906,58.52813720703125,57.65626525878906,58.33126449584961,1450319
671,2010-07-02,34.732154846191406,58.24688720703125,58.64064025878906,57.9937629699707,58.2750129699707,1534161
672,2010-07-05,34.24580383300781,57.4312629699707,58.443763732910156,56.25001525878906,57.93751525878906,1409644
673,2010-07-06,34.22903060913086,57.40313720703125,57.62813949584961,57.26251220703125,57.4312629699707,765539
674,2010-07-07,34.447052001953125,57.76876449584961,58.95001220703125,57.68438720703125,57.93751525878906,4099698
675,2010-07-08,34.21226501464844,57.37501525878906,58.50001525878906,57.2906379699707,58.50001525878906,2147848
676,2010-07-09,34.19548797607422,57.34688949584961,57.76876449584961,57.178138732910156,57.65626525878906,2076435
677,2010-07-12,33.86007308959961,56.78438949584961,57.65626525878906,56.64376449584961,57.459388732910156,4188571
678,2010-07-13,33.87685012817383,56.81251525878906,57.06563949584961,56.39064025878906,56.70001220703125,3777184
679,2010-07-14,33.77622604370117,56.64376449584961,57.37501525878906,56.50313949584961,57.318763732910156,2928502
680,2010-07-15,33.79299545288086,56.67189025878906,57.178138732910156,56.55938720703125,57.09376525878906,3552196
681,2010-07-16,33.6588249206543,56.4468879699707,57.06563949584961,56.25001525878906,57.06563949584961,1309829
682,2010-07-19,33.55820083618164,56.27813720703125,57.037513732910156,55.7437629699707,55.7437629699707,3056097
683,2010-07-20,33.491127014160156,56.1656379699707,56.615638732910156,56.08126449584961,56.53126525878906,2241425
684,2010-07-21,33.50789260864258,56.193763732910156,56.4468879699707,56.0250129699707,56.4468879699707,1373142
685,2010-07-22,34.02778625488281,57.06563949584961,57.76876449584961,56.25001525878906,56.64376449584961,5819774
686,2010-07-23,33.87685012817383,56.81251525878906,57.600013732910156,56.5875129699707,57.600013732910156,1826820
687,2010-07-26,33.87685012817383,56.81251525878906,57.06563949584961,56.25001525878906,56.81251525878906,1879489
688,2010-07-27,33.92715835571289,56.896888732910156,57.26251220703125,56.334388732910156,56.334388732910156,2785906
689,2010-07-28,33.960697174072266,56.95314025878906,57.7125129699707,56.67189025878906,57.09376525878906,3199899
690,2010-07-29,33.6588249206543,56.4468879699707,57.34688949584961,56.10939025878906,56.36251449584961,2312762
691,2010-07-30,33.675601959228516,56.475013732910156,56.92501449584961,56.334388732910156,56.53126525878906,1285466
692,2010-08-02,33.72590255737305,56.55938720703125,57.037513732910156,56.41876220703125,56.81251525878906,778568
693,2010-08-03,33.50789260864258,56.193763732910156,56.70001220703125,56.08126449584961,56.70001220703125,1708893
694,2010-08-04,33.59174346923828,56.334388732910156,56.53126525878906,55.490638732910156,56.53126525878906,1886451
695,2010-08-05,33.13893127441406,55.57501220703125,56.70001220703125,55.4062614440918,55.99688720703125,1508701
696,2010-08-06,33.390499114990234,55.99688720703125,56.95314025878906,55.6875114440918,55.8281364440918,3922176
697,2010-08-09,34.2625732421875,57.459388732910156,57.600013732910156,56.5875129699707,56.67189025878906,3155186
698,2010-08-10,34.044559478759766,57.09376525878906,57.90938949584961,56.84063720703125,57.90938949584961,2033594
699,2010-08-11,33.59174346923828,56.334388732910156,57.1500129699707,56.25001525878906,56.81251525878906,1383082
700,2010-08-12,33.45758819580078,56.10939025878906,56.36251449584961,55.9687614440918,56.0250129699707,746648
701,2010-08-13,34.17871856689453,57.318763732910156,57.48751449584961,56.053138732910156,56.4468879699707,2838836
702,2010-08-16,35.319129943847656,59.23126220703125,60.46876525878906,57.600013732910156,57.600013732910156,10437835
703,2010-08-17,35.218502044677734,59.06251525878906,60.356266021728516,58.8375129699707,59.87813949584961,4272775
704,2010-08-18,34.8663215637207,58.47188949584961,59.76564025878906,57.740638732910156,59.428138732910156,2042150
705,2010-08-19,35.0004768371582,58.6968879699707,59.62501525878906,58.021888732910156,59.62501525878906,2150678
706,2010-08-20,34.61476135253906,58.05001449584961,59.1187629699707,57.93751525878906,58.78126525878906,1350531
707,2010-08-23,35.0004768371582,58.6968879699707,59.006263732910156,57.54376220703125,58.33126449584961,1558660
708,2010-08-24,34.56443405151367,57.96563720703125,59.03438949584961,57.68438720703125,59.03438949584961,1419761
709,2010-08-25,34.56443405151367,57.96563720703125,58.50001525878906,57.5718879699707,57.65626525878906,1708531
710,2010-08-26,35.36943817138672,59.31563949584961,59.73751449584961,57.93751525878906,58.443763732910156,6819779
711,2010-08-27,35.0004768371582,58.6968879699707,59.90626525878906,58.33126449584961,59.568763732910156,3318728
712,2010-08-30,36.4763069152832,61.17189025878906,61.59376525878906,59.06251525878906,59.287513732910156,12599675
713,2010-08-31,36.49307632446289,61.200016021728516,62.29689025878906,60.46876525878906,61.256263732910156,7251681
714,2010-09-01,36.29182052612305,60.86251449584961,61.70626449584961,60.356266021728516,61.200016021728516,4105554
715,2010-09-02,36.090579986572266,60.52501678466797,61.36876678466797,60.215641021728516,61.36876678466797,2077611
716,2010-09-03,36.22475051879883,60.75001525878906,61.36876678466797,60.637516021728516,60.975013732910156,2025354
717,2010-09-06,36.24152374267578,60.778141021728516,61.200016021728516,60.18751525878906,60.18751525878906,1657041
718,2010-09-07,36.123023986816406,60.01876449584961,61.03126525878906,59.76564025878906,61.03126525878906,2364772
719,2010-09-08,36.05531311035156,59.90626525878906,60.24376678466797,59.48439025878906,60.01876449584961,2119627
720,2010-09-09,35.37822341918945,58.78126525878906,60.18751525878906,58.584388732910156,60.131263732910156,4325702
721,2010-09-13,35.73368835449219,59.37188720703125,59.90626525878906,58.9781379699707,59.51251220703125,2223035
722,2010-09-14,35.564422607421875,59.09063720703125,59.8218879699707,58.80938720703125,59.1187629699707,2096762
723,2010-09-15,36.173805236816406,60.10314178466797,60.356266021728516,59.09063720703125,59.09063720703125,3700295
724,2010-09-16,35.767555236816406,59.428138732910156,60.693763732910156,59.23126220703125,60.131263732910156,1645185
725,2010-09-17,35.63212966918945,59.20314025878906,59.87813949584961,59.06251525878906,59.76564025878906,3999245
726,2010-09-20,35.767555236816406,59.428138732910156,59.76564025878906,59.287513732910156,59.51251220703125,1658444
727,2010-09-21,35.767555236816406,59.428138732910156,60.18751525878906,59.23126220703125,59.93438720703125,4168036
728,2010-09-22,35.83526611328125,59.5406379699707,60.075016021728516,59.23126220703125,59.48439025878906,2530696
729,2010-09-23,35.564422607421875,59.09063720703125,59.76564025878906,58.89376449584961,59.4000129699707,1296047
730,2010-09-24,35.73368835449219,59.37188720703125,59.51251220703125,58.75313949584961,59.09063720703125,2212027
731,2010-09-27,35.83526611328125,59.5406379699707,60.24376678466797,59.23126220703125,60.24376678466797,1731020
732,2010-09-28,36.190738677978516,60.131263732910156,60.271888732910156,59.4000129699707,59.62501525878906,3076594
733,2010-09-29,36.783199310302734,61.115638732910156,62.12813949584961,60.24376678466797,60.24376678466797,11684464
734,2010-09-30,36.05531311035156,59.90626525878906,61.762516021728516,59.709388732910156,61.200016021728516,5236368
735,2010-10-01,36.73241424560547,61.03126525878906,61.45314025878906,60.131263732910156,60.131263732910156,3875195
736,2010-10-04,37.13866424560547,61.70626449584961,62.15626525878906,60.66564178466797,61.45314025878906,4550532
737,2010-10-05,37.88346862792969,62.943763732910156,63.33751678466797,61.65001678466797,61.70626449584961,10282420
738,2010-10-06,37.83269500732422,62.85939025878906,63.928138732910156,62.40938949584961,63.28126525878906,5975746
739,2010-10-07,36.986324310302734,61.45314025878906,63.225013732910156,60.975013732910156,62.85939025878906,5825104
740,2010-10-08,37.07095718383789,61.59376525878906,62.26876449584961,61.115638732910156,61.59376525878906,2872678
741,2010-10-11,37.20637893676758,61.818763732910156,62.85939025878906,61.59376525878906,62.77501678466797,2923343
742,2010-10-12,37.05403137207031,61.56563949584961,61.959388732910156,60.86251449584961,61.87501525878906,1328063
743,2010-10-13,37.189456939697266,61.79064178466797,62.43751525878906,61.481266021728516,61.762516021728516,2785869
744,2010-10-14,36.207664489746094,60.15938949584961,62.325016021728516,59.62501525878906,62.100013732910156,6206210
745,2010-10-15,36.139957427978516,60.04689025878906,61.00313949584961,59.45626449584961,60.18751525878906,3825540
746,2010-10-18,36.139957427978516,60.04689025878906,61.14376449584961,59.51251220703125,60.975013732910156,2661071
747,2010-10-19,35.66598892211914,59.2593879699707,60.46876525878906,58.95001220703125,60.30001449584961,2506333
748,2010-10-20,35.2935905456543,58.64064025878906,59.76564025878906,58.35939025878906,59.51251220703125,1611212
749,2010-10-21,35.7506217956543,59.4000129699707,60.18751525878906,59.17501449584961,59.79376220703125,5077785
750,2010-10-22,36.190738677978516,60.131263732910156,61.200016021728516,59.45626449584961,60.15938949584961,7613777
751,2010-10-25,35.12431335449219,58.35939025878906,60.693763732910156,58.1343879699707,60.24376678466797,4373958
752,2010-10-26,34.59956741333008,57.48751449584961,58.725013732910156,57.26251220703125,58.50001525878906,3559839
753,2010-10-27,34.48107147216797,57.2906379699707,58.07814025878906,57.1500129699707,57.8531379699707,4326267
754,2010-10-28,33.837833404541016,56.22188949584961,57.76876449584961,55.80001449584961,57.76876449584961,12789477
755,2010-10-29,33.99018096923828,56.475013732910156,57.37501525878906,56.25001525878906,56.3062629699707,2557085
756,2010-11-01,34.07482147216797,56.615638732910156,57.20626449584961,56.41876220703125,56.70001220703125,3644082
757,2010-11-02,33.88861083984375,56.3062629699707,56.50313949584961,55.15313720703125,56.25001525878906,8722079
758,2010-11-03,34.00710678100586,56.50313949584961,56.5875129699707,55.71563720703125,56.25001525878906,5792586
759,2010-11-04,34.36258316040039,57.09376525878906,58.6968879699707,56.25001525878906,56.70001220703125,7578044
760,2010-11-08,33.2961540222168,55.3218879699707,55.912513732910156,54.16876220703125,54.7031364440918,23828591
761,2010-11-09,35.1412353515625,58.38751220703125,59.06251525878906,55.350013732910156,55.51876449584961,37552410
762,2010-11-10,34.5318489074707,57.37501525878906,59.20314025878906,57.178138732910156,58.50001525878906,23142609
763,2010-11-11,34.2779426574707,56.95314025878906,58.33126449584961,56.70001220703125,57.37501525878906,9305659
764,2010-11-12,33.702415466308594,55.99688720703125,57.34688949584961,55.6875114440918,56.7281379699707,8655373
765,2010-11-15,34.26101303100586,56.92501449584961,57.82501220703125,56.25001525878906,56.25001525878906,6781511
766,2010-11-16,33.90553665161133,56.334388732910156,57.23439025878906,56.193763732910156,57.23439025878906,5839719
767,2010-11-18,34.32872009277344,57.037513732910156,57.51564025878906,55.94063949584961,56.8687629699707,11698558
768,2010-11-19,34.49799346923828,57.318763732910156,58.07814025878906,56.41876220703125,56.53126525878906,13151040
769,2010-11-22,34.34565353393555,57.06563949584961,57.318763732910156,55.51876449584961,56.81251525878906,16159489
770,2010-11-23,33.330013275146484,55.37813949584961,56.475013732910156,54.5625114440918,55.7437629699707,29650997
771,2010-11-24,32.87297058105469,54.6187629699707,55.2656364440918,54.0000114440918,54.2812614440918,29495589
772,2010-11-25,32.686763763427734,54.30938720703125,54.7031364440918,52.48126220703125,53.4375114440918,297127250
773,2010-11-26,32.65291213989258,54.25313949584961,54.4218864440918,52.56563949584961,53.8593864440918,108003635
774,2010-11-29,31.772686004638672,52.7906379699707,54.0000114440918,52.3125114440918,53.8593864440918,47311917
775,2010-11-30,32.14508819580078,53.40938949584961,53.4937629699707,51.63751220703125,52.3687629699707,56380039
776,2010-12-01,32.788326263427734,54.4781379699707,54.7031364440918,53.100013732910156,53.2125129699707,49377032
777,2010-12-02,33.51621627807617,55.6875114440918,55.7437629699707,54.30938720703125,54.787513732910156,69791050
778,2010-12-03,33.78704833984375,56.13751220703125,56.4468879699707,54.7031364440918,55.6875114440918,70133580
779,2010-12-06,33.753196716308594,56.08126449584961,56.41876220703125,55.57501220703125,56.25001525878906,35990183
780,2010-12-07,33.49927520751953,55.65938949584961,55.9687614440918,55.1812629699707,55.65938949584961,22324627
781,2010-12-08,33.12687301635742,55.0406379699707,55.5468864440918,54.73126220703125,55.23751449584961,8690959
782,2010-12-09,32.36514663696289,53.7750129699707,55.2656364440918,53.4375114440918,55.01251220703125,19659317
783,2010-12-10,32.534420013427734,54.0562629699707,54.25313949584961,53.2125129699707,53.662513732910156,12656908
784,2010-12-13,33.143802642822266,55.068763732910156,55.2656364440918,53.97188949584961,54.0562629699707,10228525
785,2010-12-14,32.85603713989258,54.59063720703125,55.4062614440918,54.4218864440918,55.1250114440918,12502825
786,2010-12-15,32.720619201660156,54.365638732910156,54.73126220703125,54.1406364440918,54.5625114440918,7532899
787,2010-12-16,32.534420013427734,54.0562629699707,54.4218864440918,53.6343879699707,54.39376449584961,10117565
788,2010-12-20,32.44978713989258,53.9156379699707,54.6187629699707,53.7187614440918,53.8593864440918,12117884
789,2010-12-21,32.889896392822266,54.646888732910156,55.1812629699707,53.943763732910156,54.0000114440918,13693395
790,2010-12-22,33.160736083984375,55.09688949584961,55.29376220703125,54.646888732910156,54.787513732910156,11598882
791,2010-12-23,32.92375946044922,54.7031364440918,55.1812629699707,54.6187629699707,54.87188720703125,4611659
792,2010-12-24,33.093017578125,54.9843864440918,55.1250114440918,54.2812614440918,54.2812614440918,4676656
793,2010-12-27,32.737548828125,54.39376449584961,55.01251220703125,54.1968879699707,54.8437614440918,5508784
794,2010-12-28,32.55134582519531,54.084388732910156,54.53438949584961,53.943763732910156,54.2812614440918,6071879
795,2010-12-29,32.39900207519531,53.83126449584961,54.2812614440918,53.7187614440918,54.02813720703125,10314957
796,2010-12-30,32.703697204589844,54.3375129699707,54.87188720703125,53.240638732910156,53.83126449584961,31947999
797,2010-12-31,33.27922821044922,55.29376220703125,55.4062614440918,54.4218864440918,54.506263732910156,12208677
798,2011-01-03,33.27922821044922,55.29376220703125,55.5468864440918,55.0406379699707,55.37813949584961,5686478
799,2011-01-04,33.313079833984375,55.350013732910156,55.631263732910156,54.9843864440918,55.37813949584961,9878712
800,2011-01-05,33.211517333984375,55.1812629699707,55.6031379699707,54.95626449584961,55.350013732910156,6557909
801,2011-01-06,33.51621627807617,55.6875114440918,56.10939025878906,55.01251220703125,55.23751449584961,16916733
802,2011-01-07,33.12687301635742,55.0406379699707,56.193763732910156,54.646888732910156,55.6875114440918,15775814
803,2011-01-10,32.55134582519531,54.084388732910156,55.4625129699707,53.97188949584961,55.01251220703125,11747099
804,2011-01-11,32.51749801635742,54.02813720703125,55.1250114440918,53.55001449584961,54.45001220703125,8402847
805,2011-01-12,32.92375946044922,54.7031364440918,54.81563949584961,53.7187614440918,54.39376449584961,5356220
806,2011-01-13,32.75448226928711,54.4218864440918,54.81563949584961,54.25313949584961,54.67501449584961,5840003
807,2011-01-14,33.0422477722168,54.9000129699707,55.771888732910156,54.1406364440918,54.2812614440918,13619178
808,2011-01-17,33.093017578125,54.9843864440918,55.1250114440918,53.803138732910156,54.2812614440918,10222664
809,2011-01-18,33.39772033691406,55.490638732910156,55.631263732910156,54.67501449584961,54.67501449584961,8525103
810,2011-01-19,33.143802642822266,55.068763732910156,55.6875114440918,54.787513732910156,55.0406379699707,8181638
811,2011-01-20,33.48236083984375,55.631263732910156,55.6875114440918,54.5625114440918,54.5625114440918,8113388
812,2011-01-21,33.465431213378906,55.6031379699707,55.6875114440918,55.068763732910156,55.2656364440918,7263505
813,2011-01-24,33.363861083984375,55.43438720703125,55.8281364440918,55.068763732910156,55.209388732910156,10580288
814,2011-01-25,33.313079833984375,55.350013732910156,55.94063949584961,55.15313720703125,55.6875114440918,5774233
815,2011-01-27,33.44850158691406,55.57501220703125,55.9687614440918,52.396888732910156,55.29376220703125,21308494
816,2011-01-28,32.686763763427734,54.30938720703125,55.57501220703125,53.55001449584961,55.4062614440918,12161301
817,2011-01-31,32.686763763427734,54.30938720703125,55.350013732910156,53.55001449584961,53.9156379699707,10372393
818,2011-02-01,32.3820686340332,53.803138732910156,54.9000129699707,53.7187614440918,54.5625114440918,5685819
819,2011-02-02,32.34822082519531,53.74688720703125,54.2812614440918,53.0718879699707,54.02813720703125,9759510
820,2011-02-03,33.39772033691406,55.490638732910156,55.65938949584961,53.46563720703125,53.7187614440918,8272335
821,2011-02-04,32.940677642822266,54.73126220703125,56.36251449584961,54.646888732910156,55.37813949584961,13585721
822,2011-02-07,33.10995864868164,55.01251220703125,55.4062614440918,54.2812614440918,54.7593879699707,10075695
823,2011-02-08,32.39900207519531,53.83126449584961,55.6875114440918,53.69063949584961,55.6875114440918,6969251
824,2011-02-09,32.46670913696289,53.943763732910156,54.67501449584961,53.2968864440918,54.5625114440918,15914271
825,2011-02-10,32.29743576049805,53.662513732910156,54.7031364440918,53.46563720703125,53.803138732910156,15041071
826,2011-02-11,32.80793762207031,54.225013732910156,54.8437614440918,53.8593864440918,54.2812614440918,16032113
827,2011-02-14,33.53965377807617,55.43438720703125,55.8281364440918,54.02813720703125,54.30938720703125,9448315
828,2011-02-15,33.60771560668945,55.5468864440918,55.8281364440918,55.01251220703125,55.4062614440918,6653191
829,2011-02-16,33.556663513183594,55.4625129699707,55.57501220703125,55.23751449584961,55.37813949584961,3070813
830,2011-02-17,33.556663513183594,55.4625129699707,55.65938949584961,55.2656364440918,55.4625129699707,2410838
831,2011-02-18,33.386497497558594,55.1812629699707,55.6875114440918,54.67501449584961,55.4625129699707,7982842
832,2011-02-21,33.675785064697266,55.65938949584961,55.6875114440918,54.59063720703125,54.59063720703125,9078739
833,2011-02-22,33.505619049072266,55.37813949584961,55.631263732910156,55.01251220703125,55.4062614440918,6311548
834,2011-02-23,33.89698791503906,56.0250129699707,56.39064025878906,55.4062614440918,55.4062614440918,28541975
835,2011-02-24,33.43754959106445,55.2656364440918,56.25001525878906,54.506263732910156,55.9687614440918,14267832
836,2011-02-25,33.760868072509766,55.80001449584961,56.1656379699707,54.25313949584961,55.43438720703125,31955636
837,2011-02-28,33.675785064697266,55.65938949584961,58.725013732910156,54.95626449584961,56.41876220703125,128195783
838,2011-03-01,33.86295700073242,55.9687614440918,56.3062629699707,55.1250114440918,55.9687614440918,22095525
839,2011-03-03,33.79488754272461,55.85626220703125,56.756263732910156,55.43438720703125,55.43438720703125,12055696
840,2011-03-04,33.69279861450195,55.6875114440918,56.22188949584961,55.490638732910156,55.85626220703125,5797710
841,2011-03-07,33.36948013305664,55.15313720703125,55.631263732910156,54.0562629699707,55.631263732910156,6845096
842,2011-03-08,33.335453033447266,55.09688949584961,55.631263732910156,53.83126449584961,55.1250114440918,8299919
843,2011-03-09,33.36948013305664,55.15313720703125,55.4062614440918,54.9000129699707,55.1250114440918,4984092
844,2011-03-10,33.48860168457031,55.350013732910156,55.631263732910156,54.73126220703125,55.1250114440918,4963678
845,2011-03-11,33.36948013305664,55.15313720703125,55.4625129699707,54.8437614440918,54.8437614440918,6148250
846,2011-03-14,33.62472915649414,55.57501220703125,55.7437629699707,54.928138732910156,54.928138732910156,4743614
847,2011-03-15,33.26737976074219,54.9843864440918,55.2656364440918,54.59063720703125,55.0406379699707,7316083
848,2011-03-16,33.556663513183594,55.4625129699707,55.6875114440918,55.1250114440918,55.15313720703125,3548194
849,2011-03-17,33.471580505371094,55.3218879699707,55.43438720703125,55.01251220703125,55.01251220703125,4312518
850,2011-03-18,33.335453033447266,55.09688949584961,55.6875114440918,54.9000129699707,55.4062614440918,7614611
851,2011-03-21,33.148258209228516,54.787513732910156,55.1812629699707,54.7031364440918,55.01251220703125,3473055
852,2011-03-22,33.13124465942383,54.7593879699707,55.068763732910156,54.45001220703125,55.068763732910156,3536038
853,2011-03-23,33.1652946472168,54.81563949584961,55.3218879699707,54.6187629699707,54.7593879699707,5655111
854,2011-03-24,33.335453033447266,55.09688949584961,55.23751449584961,54.646888732910156,55.1250114440918,7807585
855,2011-03-25,33.40351867675781,55.209388732910156,55.350013732910156,54.87188720703125,55.23751449584961,8602591
856,2011-03-28,33.72682571411133,55.7437629699707,55.912513732910156,55.068763732910156,55.15313720703125,11509824
857,2011-03-29,33.965057373046875,56.13751220703125,56.4468879699707,55.5468864440918,55.7437629699707,8985339
858,2011-03-30,34.37346649169922,56.81251525878906,57.0093879699707,56.1656379699707,56.25001525878906,4832583
859,2011-03-31,34.67974853515625,57.318763732910156,57.8531379699707,56.41876220703125,56.81251525878906,15647437
860,2011-04-01,35.683738708496094,58.9781379699707,59.34376525878906,57.0093879699707,57.0093879699707,22114974
861,2011-04-04,36.04107666015625,59.568763732910156,60.32814025878906,58.61251449584961,58.61251449584961,10060811
862,2011-04-05,35.8028450012207,59.17501449584961,59.76564025878906,58.584388732910156,59.34376525878906,7752278
863,2011-04-06,35.75179672241211,59.09063720703125,60.131263732910156,58.865638732910156,59.06251525878906,5371783
864,2011-04-07,35.717777252197266,59.03438949584961,60.01876449584961,58.725013732910156,59.09063720703125,5888794
865,2011-04-08,35.70075225830078,59.006263732910156,59.31563949584961,58.2750129699707,59.09063720703125,3282029
866,2011-04-11,35.47953796386719,58.64064025878906,59.03438949584961,58.2750129699707,58.52813720703125,2761151
867,2011-04-13,35.819862365722656,59.20314025878906,59.51251220703125,57.96563720703125,57.9937629699707,5725109
868,2011-04-15,35.75179672241211,59.09063720703125,59.45626449584961,58.865638732910156,59.09063720703125,2726721
869,2011-04-18,35.46251678466797,58.61251449584961,59.709388732910156,58.4156379699707,59.06251525878906,3846832
870,2011-04-19,35.207279205322266,58.19063949584961,58.92189025878906,57.93751525878906,58.92189025878906,2130742
871,2011-04-20,35.47953796386719,58.64064025878906,58.92189025878906,57.9937629699707,58.92189025878906,3816903
